text,player_id,role,message_number,message_irrelevant,time_stamp,trial_id
Does it look like it has a black bottom?,5,matcher,2,FALSE,NA,135
Yes.,5,describer,3,FALSE,NA,135
"Yes, okay.",5,matcher,4,FALSE,NA,135
The fourth one is a basket with a handle.,6,describer,1,FALSE,NA,136
Is it criss-cross?,6,matcher,2,FALSE,NA,136
Criss-cross? What do you mean? Which one?,6,describer,3,FALSE,NA,136
"By criss-cross, do you mean it forms an X?",6,matcher,4,FALSE,NA,136
"Yes, it forms an X.",6,describer,5,FALSE,NA,136
And it has a handle?,6,matcher,6,FALSE,NA,136
Yes.,6,describer,7,FALSE,NA,136
I do not see it.,6,matcher,8,FALSE,NA,136
"It is not colorful. It is just all brown. You see, the other baskets have colors or are long. It is the only one without all those colors.",6,describer,9,FALSE,NA,136
Is it just gold?,6,matcher,10,FALSE,NA,136
"No, it is brown. It has a handle, but it does not have a top.",6,describer,11,FALSE,NA,136
Okay.,6,matcher,12,FALSE,NA,136
"It is kind of shaped like an oval, like you could put eggs in it. It has a handle.",6,describer,13,FALSE,NA,136
Okay.,6,matcher,14,FALSE,NA,136
Do you have it?,6,describer,15,FALSE,NA,136
Yes.,6,matcher,16,FALSE,NA,136
Number four is a basket—the first basket with a handle. It is woven and has holes in the middle. You can actually see the white behind it. It gets darker on the bottom. It has a reddish color. It is a woven sort of basket with no top. There is a big handle clogging the middle.,7,describer,1,FALSE,NA,137
"It is dark on the bottom, right?",7,matcher,2,FALSE,NA,137
"Yes, it is dark on the bottom, and at the top you can actually see through the basket.",7,describer,3,FALSE,NA,137
Okay.,7,matcher,4,FALSE,NA,137
"Okay. Yes. Four is the one I couldn't describe before, but the wicker has big holes in it, and the wicker is really thick and braided.",8,describer,1,FALSE,NA,138
Does it have a handle?,8,matcher,2,FALSE,NA,138
Mm-hmm.,8,describer,3,FALSE,NA,138
"Oh, alright, I think... And five.",8,matcher,4,FALSE,NA,138
"Number four. It is oval, and you can see through it. It has a handle, and it has black spots on the bottom.",9,describer,1,FALSE,NA,139
Got it.,9,matcher,2,FALSE,NA,139
Number four was the circular one with the crisscrosses and the little black material inside. It had a round handle and no lid.,10,describer,1,FALSE,NA,140
"Okay, I understand.",10,matcher,2,FALSE,NA,140
"The next one is the tapered basket that looks almost like an old, rough handbag. It has a thin handle at the top and a very rough-looking lid.",1,describer,1,FALSE,NA,141
I understand.,1,matcher,2,FALSE,NA,141
"The fifth one is the last one that we just had. It is really long, with a cover and a handle. There is only one handle.",2,describer,1,FALSE,NA,142
Okay.,2,matcher,2,FALSE,NA,142
Number five. Do you remember the last time we talked about the two ending baskets?,3,describer,1,FALSE,NA,143
"The two—yes, right.",3,matcher,2,FALSE,NA,143
"Yes, it's the last one. It's the triang—actually, it's the rectangular one. The one which has the greater length.",3,describer,3,FALSE,NA,143
The one that's taller. Okay.,3,matcher,4,FALSE,NA,143
"Yes, and it has the cover on it.",3,describer,5,FALSE,NA,143
Okay.,3,matcher,6,FALSE,NA,143
Number five was previously number ten.,4,describer,1,FALSE,NA,144
Um...,4,matcher,2,FALSE,NA,144
The one with the hexagon bottom?,4,describer,3,FALSE,NA,144
"Okay, I have that.",4,matcher,4,FALSE,NA,144
Yes. The next one has a handle. It has a lid. It is quite deep. It is woven rather tightly.,5,describer,1,FALSE,NA,145
Got it.,5,matcher,2,FALSE,NA,145
Is the fifth one the tall basket with the top to it?,6,describer,1,FALSE,NA,146
Yes.,6,matcher,2,FALSE,NA,146
"Is that alright? Basket number five is the last one from last time. It is the big basket, which is round on top and squares off on the bottom. The top is flat.",7,describer,1,FALSE,NA,147
I see. Okay.,7,matcher,2,FALSE,NA,147
"You can see that the top is a little bit cracked. The lid is a little bit cracked and does not quite fit, right?",7,describer,3,FALSE,NA,147
"It is the big one, correct?",7,matcher,4,FALSE,NA,147
"Yes, the big one.",7,describer,5,FALSE,NA,147
Okay.,7,matcher,6,FALSE,NA,147
"Is that clear? There are two baskets with lids. One of them is really big. There are two baskets with lids and a handle, which crosses over the top. One is a big one and one is a small one, correct?",7,describer,7,FALSE,NA,147
Okay. That is number...,7,matcher,8,FALSE,NA,147
"So, number five is the big one.",7,describer,9,FALSE,NA,147
Okay.,7,matcher,10,FALSE,NA,147
"F... oooh... damn. Five is, uh... (wry chuckling) It has a lid, and it has a bar handle.",8,describer,1,FALSE,NA,148
Yes?,8,matcher,2,FALSE,NA,148
"And, uh... (tongue clicking)",8,describer,3,FALSE,NA,148
Is it round?,8,matcher,4,FALSE,NA,148
"Yes, it's round. But it's kind of tall compared to the other one that it looks like. Do you have one there that looks just like it, but is shorter?",8,describer,5,FALSE,NA,148
Yes. It's the bigger one?,8,matcher,6,FALSE,NA,148
"Yes, it's the bigger of the two.",8,describer,7,FALSE,NA,148
Alright.,8,matcher,8,FALSE,NA,148
"Number five. It is long, it has a cover, and it has a handle with a half-rectangle shape.",9,describer,1,FALSE,NA,149
"Okay, I understand.",9,matcher,2,FALSE,NA,149
"Number five is the last one from the first card, with the one that gets smaller as you go along. It is like a square one, correct?",10,describer,1,FALSE,NA,150
Yes.,10,matcher,2,FALSE,NA,150
It has the flat lid and so on. Do you have it?,10,describer,3,FALSE,NA,150
Yes.,10,matcher,4,FALSE,NA,150
The next one is the red ribbon.,1,describer,1,FALSE,NA,151
"Alright, the next one.",1,matcher,2,FALSE,NA,151
Is number six the one with the red ribbon?,2,describer,1,FALSE,NA,152
"Yes, that is correct.",2,matcher,2,FALSE,NA,152
Number six is the one with the red ribbon going through it.,3,describer,1,FALSE,NA,153
"Okay, it is the one with no handle, correct?",3,matcher,2,FALSE,NA,153
Is number six the one with the red ribbon laced through it?,4,describer,1,FALSE,NA,154
Um—,4,matcher,2,FALSE,NA,154
It is just one red ribbon laced through it.,4,describer,3,FALSE,NA,154
Does it have a handle or no handle?,4,matcher,4,FALSE,NA,154
No handle.,4,describer,5,FALSE,NA,154
Okay. Go ahead.,4,matcher,6,FALSE,NA,154
"Okay. The next one is short, has no handle, no lid, and it has a red ribbon through it.",5,describer,1,FALSE,NA,155
Okay.,5,matcher,2,FALSE,NA,155
The sixth one is the small basket with what looks like red string around it.,6,describer,1,FALSE,NA,156
Yes.,6,matcher,2,FALSE,NA,156
Okay. Number six is a woven basket with a red ribbon through it.,7,describer,1,FALSE,NA,157
Okay.,7,matcher,2,FALSE,NA,157
Six?,8,describer,1,FALSE,NA,158
"Six, yes.",8,matcher,2,FALSE,NA,158
"It is a round one with no lid, and it has a red ribbon going through it.",8,describer,3,FALSE,NA,158
Yes. Seven?,8,matcher,4,FALSE,NA,158
"Number six. It is the small one with a red ribbon going around it, and it is clear.",9,describer,1,FALSE,NA,159
"Okay, I understand.",9,matcher,2,FALSE,NA,159
Number six is the smallest basket with the pink ribbon going around it.,10,describer,1,FALSE,NA,160
"It does not have a lid, correct?",10,matcher,2,FALSE,NA,160
That is correct; it does not have a lid.,10,describer,3,FALSE,NA,160
"Okay, I understand.",10,matcher,4,FALSE,NA,160
Are you referring to the striped one? The next item is the one with the top and the two handles sticking out—the small handles.,1,describer,1,FALSE,NA,161
Okay.,1,matcher,2,FALSE,NA,161
Number seven is the one with two handles on each side and a top. It is really golden in appearance.,2,describer,1,FALSE,NA,162
Okay.,2,matcher,2,FALSE,NA,162
"No handle. Number seven is the one with the kettle, the pick-up thing.",3,describer,1,FALSE,NA,163
Right.,3,matcher,2,FALSE,NA,163
"It has two handles on the side, like tiny little handles on the side.",3,describer,3,FALSE,NA,163
"Ok, I got it.",3,matcher,4,FALSE,NA,163
Number seven—it is the one with the top. It looks like a bowl with two handles on the side.,4,describer,1,FALSE,NA,164
"Right, okay.",4,matcher,2,FALSE,NA,164
"The next one is really big. It has a lid and two short handles on either side, as well as a small knob on the top.",5,describer,1,FALSE,NA,165
Okay.,5,matcher,2,FALSE,NA,165
"The seven one is the golden-colored one, like the other one. It has a light color.",6,describer,1,FALSE,NA,166
Mm-hmm.,6,matcher,2,FALSE,NA,166
It has the top.,6,describer,3,FALSE,NA,166
Yeah.,6,matcher,4,FALSE,NA,166
Number seven is a golden basket with a handle and an object on top. There are two small handles. I apologize for the earlier hesitation. The left handle has a greenish color inside.,7,describer,1,FALSE,NA,167
Okay.,7,matcher,2,FALSE,NA,167
"Alright, seven is the one we got mixed up before, but it is a round one with a lid.",8,describer,1,FALSE,NA,168
Like five? The one that—,8,matcher,2,FALSE,NA,168
"Yes, but this one has handles, not bars.",8,describer,3,FALSE,NA,168
It has a lid?,8,matcher,4,FALSE,NA,168
Yes.,8,describer,5,FALSE,NA,168
"Oh, yes.",8,matcher,6,FALSE,NA,168
With a little thing on the top of it.,8,describer,7,FALSE,NA,168
Yes.,8,matcher,8,FALSE,NA,168
"Number seven is wide and oval, and it has a cover with handles. The cover also has a top figure.",9,describer,1,FALSE,NA,169
Got it.,9,matcher,2,FALSE,NA,169
Number seven is the one with the lid. It is goldish brown with two handles and that thing sticking up in the middle.,10,describer,1,FALSE,NA,170
I understand.,10,matcher,2,FALSE,NA,170
The next one is the one with the very large handle.,1,describer,1,FALSE,NA,171
I understand.,1,matcher,2,FALSE,NA,171
"Number eight has red lining in it, and it has a very large circular handle.",2,describer,1,FALSE,NA,172
Okay.,2,matcher,2,FALSE,NA,172
Does it have only one handle?,2,describer,3,FALSE,NA,172
Go ahead.,2,matcher,4,FALSE,NA,172
"Number eight—it's not the triangular red ribbon one, but it is a different one that also has red and green in it.",3,describer,1,FALSE,NA,173
Okay.,3,matcher,2,FALSE,NA,173
"Okay, number eight has a long handle. It has red interwoven in it.",4,describer,1,FALSE,NA,174
Right.,4,matcher,2,FALSE,NA,174
And it looks—,4,describer,3,FALSE,NA,174
Got that.,4,matcher,4,FALSE,NA,174
"Alright, the next one has a really high handle and a short basket with red weaving through it.",5,describer,1,FALSE,NA,175
Got it.,5,matcher,2,FALSE,NA,175
"The eighth one is the colorful basket with the handle. It is somewhat small. It has green in the back, like an outline in the back.",6,describer,1,FALSE,NA,176
Yes.,6,matcher,2,FALSE,NA,176
"Do you understand? Number eight is the handle, which is about twice the size of the basket itself. The basket is reddish and white in color, and it has green around the handle.",7,describer,1,FALSE,NA,177
Okay.,7,matcher,2,FALSE,NA,177
Alright… eight?,8,describer,1,FALSE,NA,178
Yes.,8,matcher,2,FALSE,NA,178
It has a small basket with a big handle—a big loop.,8,describer,3,FALSE,NA,178
"Alright, yes. That one over there. And nine?",8,matcher,4,FALSE,NA,178
"Number eight. It is a small figure with a large handle for its size, and there are small red ribbons wrapped around it.",9,describer,1,FALSE,NA,179
Got it.,9,matcher,2,FALSE,NA,179
Number eight is the Easter basket.,10,describer,1,FALSE,NA,180
Alright.,10,matcher,2,FALSE,NA,180
"The next basket is very small. It is the round basket with the round top, and it has a square handle.",1,describer,1,FALSE,NA,181
Next one.,1,matcher,2,FALSE,NA,181
"Number nine is smaller and rounder, and it has a cover on it. It looks like number five, but—",2,describer,1,FALSE,NA,182
"Okay, no handle, right?",2,matcher,2,FALSE,NA,182
"No, it has one handle.",2,describer,3,FALSE,NA,182
There's one handle—okay.,2,matcher,4,FALSE,NA,182
And it has a cover. The handle is square.,2,describer,5,FALSE,NA,182
Okay.,2,matcher,6,FALSE,NA,182
"And number nine is the small, round one with the handle and the cover.",3,describer,1,FALSE,NA,183
"Right, okay.",3,matcher,2,FALSE,NA,183
Okay. Number nine is almost like a squarish handle.,4,describer,1,FALSE,NA,184
Yes.,4,matcher,2,FALSE,NA,184
It has a cover.,4,describer,3,FALSE,NA,184
Understood.,4,matcher,4,FALSE,NA,184
"Alright, the next one has a square handle on the top.",5,describer,1,FALSE,NA,185
I understand.,5,matcher,2,FALSE,NA,185
"It has a round base, a round lid, and is really tightly woven.",5,describer,3,FALSE,NA,185
Understood.,5,matcher,4,FALSE,NA,185
The ninth one is the small basket with the top.,6,describer,1,FALSE,NA,186
Is it gold?,6,matcher,2,FALSE,NA,186
Yes. It has a top and a handle.,6,describer,3,FALSE,NA,186
"No, it just has a top.",6,matcher,4,FALSE,NA,186
"No, it has a handle as well. It is the short basket with the top, and it has a handle on it.",6,describer,5,FALSE,NA,186
Okay.,6,matcher,6,FALSE,NA,186
Do you have it?,6,describer,7,FALSE,NA,186
Yes.,6,matcher,8,FALSE,NA,186
Number nine is the smaller of those two baskets with a lid and a handle. It has a flat top.,7,describer,1,FALSE,NA,187
"Oh, the one with the flat top cover?",7,matcher,2,FALSE,NA,187
"Yes, that's right. It is the round, smaller one.",7,describer,3,FALSE,NA,187
"Oh, okay.",7,matcher,4,FALSE,NA,187
"Nine looks just like five, but as a smaller version.",8,describer,1,FALSE,NA,188
Yes.,8,matcher,2,FALSE,NA,188
"Number nine is small, has a cover, is wide, and has a handle with a half-rectangle shape.",9,describer,1,FALSE,NA,189
Understood.,9,matcher,2,FALSE,NA,189
Number nine is the round one with the lid and a handle.,10,describer,1,FALSE,NA,190
Okay.,10,matcher,2,FALSE,NA,190
And the last one that I have is the very large item.,1,describer,1,FALSE,NA,797
"On a round bucket—uh, basket. And number ten is an open basket, very tightly stitched, with no cover and no handles.",2,describer,1,FALSE,NA,191
Okay.,2,matcher,2,FALSE,NA,191
Number ten is the very deep one—the one which is round and very deep.,3,describer,1,FALSE,NA,192
Deep. Okay.,3,matcher,2,FALSE,NA,192
Okay.,3,describer,3,FALSE,NA,192
I understand.,3,matcher,4,FALSE,NA,192
"Okay, number ten is just a really tight weave. It looks like the beehive.",4,describer,1,FALSE,NA,193
With the—does it have a top?,4,matcher,2,FALSE,NA,193
"No, it has no top.",4,describer,3,FALSE,NA,193
It has no top. Okay.,4,matcher,4,FALSE,NA,193
"Okay. The next one is wide, with no handle and no lid.",5,describer,1,FALSE,NA,194
Okay.,5,matcher,2,FALSE,NA,194
Yes?,5,describer,3,FALSE,NA,194
"Yes, I understand.",5,matcher,4,FALSE,NA,194
And the tenth one is the large basket. It is just brown.,6,describer,1,FALSE,NA,195
What is it like?,6,matcher,2,FALSE,NA,195
It is like—,6,describer,3,FALSE,NA,195
Brown?,6,matcher,4,FALSE,NA,195
It is shaped like—not as brown. It is just shaped in an oval.,6,describer,5,FALSE,NA,195
"Oh, okay.",6,matcher,6,FALSE,NA,195
Do you understand?,6,describer,7,FALSE,NA,195
Yes.,6,matcher,8,FALSE,NA,195
Number ten is like the big cup you mentioned a little while ago.,7,describer,1,FALSE,NA,196
"Mm-hmm, okay.",7,matcher,2,FALSE,NA,196
That is it.,7,describer,3,FALSE,NA,196
And ten is the big round one with no lid and no handles.,8,describer,1,FALSE,NA,197
It has no handles?,8,matcher,2,FALSE,NA,197
"No, it does not.",8,describer,3,FALSE,NA,197
Alright.,8,matcher,4,FALSE,NA,197
"And ten. It is wide, oval, and it is big. There is no cover.",9,describer,1,FALSE,NA,198
Does it have handles on the side?,9,matcher,2,FALSE,NA,198
There are no handles.,9,describer,3,FALSE,NA,198
"Okay, I understand.",9,matcher,4,FALSE,NA,198
"Okay, we are done.",9,describer,5,FALSE,NA,198
Number ten is the widest.,10,describer,1,FALSE,NA,199
Is that the one with the two handles on the side?,10,matcher,2,FALSE,NA,199
Hmm?,10,describer,3,FALSE,NA,199
Or is it the bowl-shaped one?,10,matcher,4,FALSE,NA,199
Yes.,10,describer,5,FALSE,NA,199
Does it have no handles and no lid?,10,matcher,6,FALSE,NA,199
No.,10,describer,7,FALSE,NA,199
Alright.,10,matcher,8,FALSE,NA,199
Did you get all of it?,10,describer,9,FALSE,NA,199
Yes.,10,matcher,10,FALSE,NA,199
"Okay, we have number one, which is the basket with the red ribbon running through it.",1,describer,1,FALSE,NA,200
Alright.,1,matcher,2,FALSE,NA,200
Okay. The first one is the one with the red ribbon.,2,describer,1,FALSE,NA,201
Okay.,2,matcher,2,FALSE,NA,201
It is an open basket with no handle.,2,describer,3,FALSE,NA,201
Okay.,2,matcher,4,FALSE,NA,201
The first one is the one with the red ribbon.,3,describer,1,FALSE,NA,202
It does not have a handle.,3,matcher,2,FALSE,NA,202
"Okay, number one is that basket; it has a red strip interwoven in it.",4,describer,1,FALSE,NA,203
Does it have a handle or no handle?,4,matcher,2,FALSE,NA,203
No handle.,4,describer,3,FALSE,NA,203
Okay. Go ahead.,4,matcher,4,FALSE,NA,203
"The first basket is short. You could stick your finger through the holes in it, and it has a red ribbon.",5,describer,1,FALSE,NA,204
Okay.,5,matcher,2,FALSE,NA,204
The basket has the red string around it.,6,describer,1,FALSE,NA,205
Yes.,6,matcher,2,FALSE,NA,205
"Number one is the one with the red ribbon through the top of it. It is woven, and you can see through it. Do you understand?",7,describer,1,FALSE,NA,206
Yes.,7,matcher,2,FALSE,NA,206
"Alright, the first one is the basket with the red loop going through it.",8,describer,1,FALSE,NA,207
Yes.,8,matcher,2,FALSE,NA,207
"Okay, number one: it is small, it has a red ribbon going through it, and it is clear so you can see right through it.",9,describer,1,FALSE,NA,208
Does it have a cover?,9,matcher,2,FALSE,NA,208
It does not have a cover.,9,describer,3,FALSE,NA,208
Understood.,9,matcher,4,FALSE,NA,208
"Alright, Joanne, number one is the smallest basket with the pink ribbon going around it.",10,describer,1,FALSE,NA,209
Alright.,10,matcher,2,FALSE,NA,209
Number two is the tapered basket with the rough top on it.,1,describer,1,FALSE,NA,210
The rough lid?,1,matcher,2,FALSE,NA,210
"Yes, the rough lid.",1,describer,3,FALSE,NA,210
Alright.,1,matcher,4,FALSE,NA,210
The second item is a very deep basket with a handle and a cover on it.,2,describer,1,FALSE,NA,211
Okay.,2,matcher,2,FALSE,NA,211
No. The second one is the rectangular one with the handle and the cover on it.,3,describer,1,FALSE,NA,212
The cover?,3,matcher,2,FALSE,NA,212
"Yes, the cover. The bottom is kind of, um, going in.",3,describer,3,FALSE,NA,212
"Oh, the deep one?",3,matcher,4,FALSE,NA,212
"No, this is not the deep one. Remember the—",3,describer,5,FALSE,NA,212
"Oh, the tall and the short one?",3,matcher,6,FALSE,NA,212
"Yes, the tall one.",3,describer,7,FALSE,NA,212
The tall one.,3,matcher,8,FALSE,NA,212
It's the tall one.,3,describer,9,FALSE,NA,212
Okay.,3,matcher,10,FALSE,NA,212
Number two is that the bottom is a hexagon.,4,describer,1,FALSE,NA,213
"Okay, I understand.",4,matcher,2,FALSE,NA,213
"Is that okay? The second one is deep. It has a lid and a handle, which is almost square. The weavings are really tight on the bottom.",5,describer,1,FALSE,NA,214
Got it.,5,matcher,2,FALSE,NA,214
The second one is the tall basket with the top and the handle.,6,describer,1,FALSE,NA,215
"Yes, I understand.",6,matcher,2,FALSE,NA,215
Number two is a big basket with a flat lid and a round top. It is square on the bottom and rounds off.,7,describer,1,FALSE,NA,216
It rounds off…,7,matcher,2,FALSE,NA,216
"Remember, we said there are two baskets, both with lids?",7,describer,3,FALSE,NA,216
Okay.,7,matcher,4,FALSE,NA,216
So it's the bigger one.,7,describer,5,FALSE,NA,216
Yes.,7,matcher,6,FALSE,NA,216
"And the second one is—you know how there are two? They look the same, but one is bigger and one is smaller.",8,describer,1,FALSE,NA,217
Yes.,8,matcher,2,FALSE,NA,217
This one is the bigger one.,8,describer,3,FALSE,NA,217
The big one—alright.,8,matcher,4,FALSE,NA,217
"Number two? It is long with a cover, and it has a handle that is half rectangular in shape.",9,describer,1,FALSE,NA,218
"Okay, I understand.",9,matcher,2,FALSE,NA,218
"Number two is the square one that gets smaller as you go along, with the flat lid.",10,describer,1,FALSE,NA,219
"And the handle, right?",10,matcher,2,FALSE,NA,219
Yes.,10,describer,3,FALSE,NA,219
Okay.,10,matcher,4,FALSE,NA,219
Number three is the round one with the squared handle.,1,describer,1,FALSE,NA,220
I understand.,1,matcher,2,FALSE,NA,220
"Number three is the shorter version of number two, with the square handle.",2,describer,1,FALSE,NA,221
Okay.,2,matcher,2,FALSE,NA,221
The third one is the short one with the cover.,3,describer,1,FALSE,NA,222
Okay.,3,matcher,2,FALSE,NA,222
Cover. Okay. Number three is just like a square handle with a cover.,4,describer,1,FALSE,NA,223
Square with a cover…,4,matcher,2,FALSE,NA,223
It is sort of wide.,4,describer,3,FALSE,NA,223
(Mumbles.),4,matcher,4,FALSE,NA,223
And the weave in it looks like little rectangles.,4,describer,5,FALSE,NA,223
"Oh, is it a square handle, you said?",4,matcher,6,FALSE,NA,223
Yes.,4,describer,7,FALSE,NA,223
"And it is, uh, square, right? I mean, is it circle-shaped?",4,matcher,8,FALSE,NA,223
"Mm-hmm. Hold on, the handle?",4,describer,9,FALSE,NA,223
"No, the basket.",4,matcher,10,FALSE,NA,223
"Yes, it is circular. It is not that circular, though. It is more like a flat shape, like a barrel when you cut a section out of it. It is that shape. The top of it looks just like X's forming a circle.",4,describer,11,FALSE,NA,223
"Oh, okay.",4,matcher,12,FALSE,NA,223
"But from the side view, it looks like it has rectangles laying on top of each other.",4,describer,13,FALSE,NA,223
Did you say it has a handle?,4,matcher,14,FALSE,NA,223
"Yes, it had a handle.",4,describer,15,FALSE,NA,223
"Mmm… Okay, why don't we come back to that because I am lost.",4,matcher,16,FALSE,NA,223
"Okay. The third one has no holes in the weaving. You could not stick your finger through anything. It has a lid and a handle, which is somewhat square.",5,describer,1,FALSE,NA,224
Mm-hmm.,5,matcher,2,FALSE,NA,224
The third one is the short one with the top and the handle.,6,describer,1,FALSE,NA,225
The short one?,6,matcher,2,FALSE,NA,225
"Yes, the short one. You see, one is tall and the other one is short. The short one has the top and the handle. It is the only other one with the top and the handle.",6,describer,3,FALSE,NA,225
Okay.,6,matcher,4,FALSE,NA,225
"Number three is the same one, but it is a smaller one.",7,describer,1,FALSE,NA,226
Okay.,7,matcher,2,FALSE,NA,226
And number three is the smaller one.,8,describer,1,FALSE,NA,227
Alright.,8,matcher,2,FALSE,NA,227
"Number three is small and short, with a cover. The handle is also a half-rectangular shape.",9,describer,1,FALSE,NA,228
Understood.,9,matcher,2,FALSE,NA,228
"Number three is the one that is roundish, with a flat lid and a handle that is shaped like a square.",10,describer,1,FALSE,NA,229
Could you explain that again?,10,matcher,2,FALSE,NA,229
Which one are you referring to?,10,describer,3,FALSE,NA,229
Is it short?,10,matcher,4,FALSE,NA,229
What do you mean?,10,describer,5,FALSE,NA,229
The basket itself— is it short? And does the handle lie flat on top?,10,matcher,6,FALSE,NA,229
The handle is flat on top?,10,describer,7,FALSE,NA,229
Yes.,10,matcher,8,FALSE,NA,229
"So, it is a square-shaped handle, correct?",10,describer,9,FALSE,NA,229
Yes.,10,matcher,10,FALSE,NA,229
Yes.,10,describer,11,FALSE,NA,229
Okay.,10,matcher,12,FALSE,NA,229
"Are you referring to the lid? Number four is the one with two handles, and—",1,describer,1,FALSE,NA,230
Alright.,1,matcher,2,FALSE,NA,230
Number four is the golden basket with a top on it and two handles on the sides.,2,describer,1,FALSE,NA,231
Okay.,2,matcher,2,FALSE,NA,231
The fourth one is the one with the two small handles on the sides and the kettle-like object on the top.,3,describer,1,FALSE,NA,232
"Right, okay.",3,matcher,2,FALSE,NA,232
Okay. Number four is the one—it has a cover. The handles are inside; it looks somewhat like a basket you would use to take a snake out of. (laughs),4,describer,1,FALSE,NA,233
"Oh, okay. (laughs) All right.",4,matcher,2,FALSE,NA,233
Okay. The fourth one is the really big one with the small handles on the sides and the little knob on the top.,5,describer,1,FALSE,NA,234
Okay.,5,matcher,2,FALSE,NA,234
"The fourth one has a top and is the goldish color, with no handle.",6,describer,1,FALSE,NA,235
With no handle?,6,matcher,2,FALSE,NA,235
"Yes, it just has the top to it.",6,describer,3,FALSE,NA,235
Yes.,6,matcher,4,FALSE,NA,235
"Number four is the basket with the lid and the green on the left handle, as well as the small extra item on the top.",7,describer,1,FALSE,NA,236
Okay.,7,matcher,2,FALSE,NA,236
Are you ready for number four?,8,describer,1,FALSE,NA,237
Yes.,8,matcher,2,FALSE,NA,237
"It is the basket with the lid on it and the small handle on the top, like a little—",8,describer,3,FALSE,NA,237
And the small thing at the top?,8,matcher,4,FALSE,NA,237
Yes.,8,describer,5,FALSE,NA,237
Okay.,8,matcher,6,FALSE,NA,237
"Number four is big and oval, with handles. It has a cover, and there is a head on the cover.",9,describer,1,FALSE,NA,238
Got it.,9,matcher,2,FALSE,NA,238
Number four is the one that is goldish brown with two small handles on the side and that thing sticking up.,10,describer,1,FALSE,NA,239
"Okay, I have it.",10,matcher,2,FALSE,NA,239
The big lid. Number five is our triangular basket.,1,describer,1,FALSE,NA,240
Next one.,1,matcher,2,FALSE,NA,240
Number five is the heart-shaped one.,2,describer,1,FALSE,NA,241
Okay.,2,matcher,2,FALSE,NA,241
"Number five is the triangular one with the, um, di—um...",3,describer,1,FALSE,NA,242
With the red?,3,matcher,2,FALSE,NA,242
"Yes, the red and the green, and the diamond shapes going into it.",3,describer,3,FALSE,NA,242
Okay.,3,matcher,4,FALSE,NA,242
Alright. (laughs) Number five is the triangular one.,4,describer,1,FALSE,NA,243
Okay.,4,matcher,2,FALSE,NA,243
Okay. The fifth one is the purse.,5,describer,1,FALSE,NA,244
Okay.,5,matcher,2,FALSE,NA,244
The fifth one is the V-shaped basket that appears to have red inside it.,6,describer,1,FALSE,NA,798
Number five is the women's underwear.,7,describer,1,FALSE,NA,245
Mm-hmm.,7,matcher,2,FALSE,NA,245
Five is the V-shaped one.,8,describer,1,FALSE,NA,246
Alright.,8,matcher,2,FALSE,NA,246
"Number five is a triangle with the point downward, and it has a handle.",9,describer,1,FALSE,NA,247
Got it.,9,matcher,2,FALSE,NA,247
Number five is a heart-shaped one.,10,describer,1,FALSE,NA,248
Alright.,10,matcher,2,FALSE,NA,248
Number six is the very large bowl.,1,describer,1,FALSE,NA,249
Okay.,1,matcher,2,FALSE,NA,249
It is a purse-looking item. Number six is the open one that is stitched really tightly together. There are no handles and no cover.,2,describer,1,FALSE,NA,250
Okay.,2,matcher,2,FALSE,NA,250
Number six is the deep one.,3,describer,1,FALSE,NA,251
Okay.,3,matcher,2,FALSE,NA,251
Number six is the beehive one.,4,describer,1,FALSE,NA,252
Does it have no top?,4,matcher,2,FALSE,NA,252
"Yes, it has no top.",4,describer,3,FALSE,NA,252
Is it half a circle?,4,matcher,4,FALSE,NA,252
Yes.,4,describer,5,FALSE,NA,252
Okay.,4,matcher,6,FALSE,NA,252
"The sixth one is wide and somewhat deep, with no handle and no lid. It has tight weaving.",5,describer,1,FALSE,NA,253
Okay.,5,matcher,2,FALSE,NA,253
"The sixth one is the basket. It is just round, with no top to it.",6,describer,1,FALSE,NA,254
Mm-hmm. And it has no handle.,6,matcher,2,FALSE,NA,254
Yes.,6,describer,3,FALSE,NA,254
It is kind of brown?,6,matcher,4,FALSE,NA,254
Yes.,6,describer,5,FALSE,NA,254
Okay.,6,matcher,6,FALSE,NA,254
Number six is a large cup.,7,describer,1,FALSE,NA,255
Mm-hmm.,7,matcher,2,FALSE,NA,255
Six is the big round one with no lid.,8,describer,1,FALSE,NA,256
"Alright. And it has two little handles, correct?",8,matcher,2,FALSE,NA,256
"No, it does not have any handles.",8,describer,3,FALSE,NA,256
"Oh, no handles. Alright.",8,matcher,4,FALSE,NA,256
"Number six is big, wide, oval, and has no cover or handles.",9,describer,1,FALSE,NA,257
Got it.,9,matcher,2,FALSE,NA,257
Number six is the most circular and widest one. It is the one with no lid and no handle.,10,describer,1,FALSE,NA,258
Okay.,10,matcher,2,FALSE,NA,258
Are you referring to the one with the tight weave? Number seven is the rounded one with the very open weave and the black at the bottom.,1,describer,1,FALSE,NA,259
I understand.,1,matcher,2,FALSE,NA,259
Is number seven the one that is stitched with the wide spaces in between?,2,describer,1,FALSE,NA,260
Okay.,2,matcher,2,FALSE,NA,260
"Number seven is the black ribbon, the one with the big loops.",3,describer,1,FALSE,NA,261
Right?,3,matcher,2,FALSE,NA,261
Number seven is the one with the gaps in it. It looks like a circle with a handle.,4,describer,1,FALSE,NA,262
"Oh, okay. It has a handle, right? Okay.",4,matcher,2,FALSE,NA,262
